Announced/Allocated,Obligated,State,Date
$3000000.00,$1650939.46,KY,31-Aug-24
$18000000.00,$19680810.54,LA,31-Aug-24
$16000000.00,$17135210.81,No State Breakdown,31-Aug-24
$540000.00,$3019489.13,NY,31-Aug-24
$3000000.00,$2295136.44,OK,31-Aug-24
$3000000.00,$2993176.45,OR,31-Aug-24
$10765000.00,$13248537.50,PR,31-Aug-24
$6000000.00,$6590068.82,SC,31-Aug-24
$3000000.00,$689210.31,TN,31-Aug-24
$17604000.00,$15151212.37,TX,31-Aug-24
$800000.00,$748204.31,USVI,31-Aug-24
$3000000.00,$1875131.42,VT,31-Aug-24
$2000000.00,$1626203.02,WA,31-Aug-24
$4500000.00,$3083849.92,AS,31-Aug-24
$4500000.00,$2526339.20,CNMI,31-Aug-24
$3000000.00,$1360661.74,FL,31-Aug-24
$4500000.00,$2230851.37,GU,31-Aug-24
$15000000.00,$9356258.83,NC,31-Aug-24
$3500000.00,$0.00,No State Breakdown,31-Aug-24
$0.00,$67418.18,VA,31-Aug-24
$632864778.21,$632864778.21,AR,31-Aug-24
$7556446.64,$7556446.64,LA,31-Aug-24
$1848183.86,$1848183.86,MO,31-Aug-24
$8050000.00,$8050000.00,MS,31-Aug-24
$119680591.29,$0.00,No State Breakdown,31-Aug-24
$462914121.40,$462914121.40,AR,31-Aug-24
$47275204.08,$47275204.08,LA,31-Aug-24
$174972.88,$174972.88,MO,31-Aug-24
$22256545.57,$22256545.57,MS,31-Aug-24
$42379156.07,$0.00,No State Breakdown,31-Aug-24
$12900899.63,$12900899.63,AL,31-Aug-24
$3266410.41,$3266410.41,AR,31-Aug-24
$198999.93,$198999.93,CA,31-Aug-24
$45761964.92,$45761964.92,FL,31-Aug-24
$44800102.83,$44800102.83,GA,31-Aug-24
$3999992.55,$3999992.55,KS,31-Aug-24
$332962331.02,$332962331.02,LA,31-Aug-24
$535565.20,$535565.20,MA,31-Aug-24
$3729984.45,$3729984.45,MO,31-Aug-24
$8497510.41,$8497510.41,MS,31-Aug-24
$11097818.53,$11097818.53,NC,31-Aug-24
$615000.00,$615000.00,NJ,31-Aug-24
$2804416.68,$17845.14,No State Breakdown,31-Aug-24
$3677369.72,$3677369.72,NY,31-Aug-24
$879260.00,$879260.00,OK,31-Aug-24
$5698380.24,$5698380.24,OR,31-Aug-24
$1543722.50,$1543722.50,PR,31-Aug-24
$14685962.54,$14685962.54,SC,31-Aug-24
$107644376.11,$107644376.11,TX,31-Aug-24
$2699932.33,$2699932.33,VT,31-Aug-24
$36203226.95,$36203226.95,AL,31-Aug-24
$116575935.90,$116575935.90,AR,31-Aug-24
$32644958.37,$32644958.37,CA,31-Aug-24
$40484790.08,$40484790.08,FL,31-Aug-24
$643999.65,$643999.65,GA,31-Aug-24
$4700260.65,$4700260.65,HI,31-Aug-24
$21500000.00,$21500000.00,IA,31-Aug-24
$50871150.51,$50871150.51,IL,31-Aug-24
$18902284.75,$18902284.75,KS,31-Aug-24
$18464966.05,$18464966.05,KY,31-Aug-24
$235245709.97,$235245709.97,LA,31-Aug-24
$948948.25,$948948.25,MA,31-Aug-24
$10094291.72,$10094291.72,ME,31-Aug-24
$7257309.25,$7257309.25,MN,31-Aug-24
$17076268.40,$17076268.40,MO,31-Aug-24
$12395467.34,$12395467.34,NC,31-Aug-24
$6439202.88,$6439202.88,NE,31-Aug-24
$90017156.13,$20000000.00,No State Breakdown,31-Aug-24
$14040246.33,$14040246.33,OH,31-Aug-24
$65920256.28,$65920256.28,OK,31-Aug-24
$735048.10,$735048.10,PA,31-Aug-24
$8028830.45,$8028830.45,PR,31-Aug-24
$90684308.32,$90684308.32,TX,31-Aug-24
$475000.00,$475000.00,VA,31-Aug-24
$5754257.80,$5754257.80,WI,31-Aug-24
$1896125.87,$1896125.87,WV,31-Aug-24
$2900000.00,$2599763.21,PR,31-Aug-24
$663000.00,$663000.00,No State Breakdown,31-Aug-24
$8586737.25,$8584706.11,PR,31-Aug-24
$850000.00,$850000.00,PR,31-Aug-24
$8716000.00,$8716000.00,TX,31-Aug-24
$15500000.00,$13012078.12,CA,31-Aug-24
$350000.00,$350000.00,UT,31-Aug-24
$3000000.00,$3000000.00,USVI,31-Aug-24
$2000000.00,$2000000.00,CNMI,31-Aug-24
$81503483.05,$81503483.05,FL,31-Aug-24
$7253953.10,$7253953.10,GA,31-Aug-24
$27314662.59,$22266220.28,No State Breakdown,31-Aug-24
$8385208.06,$8385208.06,PR,31-Aug-24
$1524894.18,$1524894.18,SC,31-Aug-24
$1344051.10,$1344051.10,TX,31-Aug-24
$80273747.92,$80228440.92,USVI,31-Aug-24
$144000.00,$74114.27,AK,31-Aug-24
$44667000.00,$39007106.11,CA,31-Aug-24
$1777000.00,$1484703.75,CNMI,31-Aug-24
$188000.00,$91555.98,FL,31-Aug-24
$991000.00,$882354.18,GA,31-Aug-24
$18638000.00,$7579788.19,HI,31-Aug-24
$11586000.00,$10032457.28,NC,31-Aug-24
$9000.00,$9010.00,NM,31-Aug-24
$6332724.00,$6332724.00,FL,31-Aug-24
$3464742.00,$3464742.00,GA,31-Aug-24
$1410662.23,$1410662.23,LA,31-Aug-24
$1423094.77,$1049003.41,No State Breakdown,31-Aug-24
$12847381.00,$12847381.00,PR,31-Aug-24
$1946485.00,$1946485.00,SC,31-Aug-24
$12518047.00,$12518047.00,TX,31-Aug-24
$10056864.00,$10056864.00,USVI,31-Aug-24
$1680008.00,$1680008.00,AL,31-Aug-24
$6000000.00,$6000000.00,CNMI,31-Aug-24
$10272500.00,$10272500.00,FL,31-Aug-24
$7072500.00,$7072500.00,GA,31-Aug-24
$17143269.00,$17143269.00,NC,31-Aug-24
$1765000.00,$1764699.07,No State Breakdown,31-Aug-24
$1227500.00,$1227500.00,SC,31-Aug-24
$4839223.00,$4839223.00,VA,31-Aug-24
$2500000.00,$2113576.70,No State Breakdown,31-Aug-24
$1000000.00,$391610.61,No State Breakdown,31-Aug-24
$0.00,$0.00,AR,31-Aug-24
$24416544.14,$24403144.56,FL,31-Aug-24
$4323107.11,$4323107.11,GA,31-Aug-24
$0.00,$0.00,LA,31-Aug-24
$29799876.19,$21463118.85,No State Breakdown,31-Aug-24
$21073170.22,$21073170.22,PR,31-Aug-24
$22255632.03,$22255632.03,SC,31-Aug-24
$106449991.92,$106449991.92,TX,31-Aug-24
$2310678.39,$2310678.39,USVI,31-Aug-24
$9363000.00,$9363000.00,AK,31-Aug-24
$8352000.00,$5667771.49,FL,31-Aug-24
$166000.00,$165998.00,GA,31-Aug-24
$13500000.00,$10651859.62,HI,31-Aug-24
$4809000.00,$4809000.00,LA,31-Aug-24
$4073300.00,$4073229.60,NC,31-Aug-24
$2333000.00,$1468477.13,No State Breakdown,31-Aug-24
$662700.00,$662700.00,SC,31-Aug-24
$39141000.00,$39141000.00,TX,31-Aug-24
$5800000.00,$5800000.00,CA,31-Aug-24
$8113999.00,$8113999.00,FL,31-Aug-24
$7410001.00,$7410001.00,No State Breakdown,31-Aug-24
$17815000.00,$17815000.00,PR,31-Aug-24
$3107000.00,$3107000.00,TX,31-Aug-24
$4340000.00,$4340000.00,AK,31-Aug-24
$4363000.00,$4362782.00,CA,31-Aug-24
$503000.00,$503000.00,FL,31-Aug-24
$73420000.00,$72851938.49,HI,31-Aug-24
$289000.00,$289000.00,NC,31-Aug-24
$15585000.00,$15585000.00,No State Breakdown,31-Aug-24
$6427348.86,$6427348.86,No State Breakdown,31-Aug-24
$10363933.13,$10363933.13,No State Breakdown,31-Aug-24
$12876165.33,$12796736.00,PR,31-Aug-24
$19093695.91,$19093695.91,TX,31-Aug-24
$25450315.94,$22160726.43,FL,31-Aug-24
$504817.40,$504817.40,SC,31-Aug-24
$258555.00,$258555.00,AL,31-Aug-24
$16159.00,$16159.00,CO,31-Aug-24
$2988963.00,$2988963.00,DC,31-Aug-24
$5985922.00,$5985922.00,FL,31-Aug-24
$248983.00,$248983.00,GA,31-Aug-24
$49156.00,$49156.00,IL,31-Aug-24
$52362.00,$52362.00,IN,31-Aug-24
$81227.00,$81227.00,LA,31-Aug-24
$7716.00,$7716.00,MI,31-Aug-24
$17663.00,$17663.00,MN,31-Aug-24
$1926.00,$1926.00,MO,31-Aug-24
$1785860.00,$1785860.00,MS,31-Aug-24
$776221.00,$776221.00,PR,31-Aug-24
$157131.00,$157131.00,SC,31-Aug-24
$3041989.00,$3041989.00,TX,31-Aug-24
$2501604.82,$2501604.82,No State Breakdown,31-Aug-24
$289797.93,$289797.93,No State Breakdown,31-Aug-24
$449031.10,$449031.10,No State Breakdown,31-Aug-24
$30900000.00,$30880000.00,PR,31-Aug-24
$28951941.00,$15207529.00,CA,31-Aug-24
$43020000.00,$32658080.00,FL,31-Aug-24
$354397.00,$354397.00,GA,31-Aug-24
$1477161.00,$1477161.00,MA,31-Aug-24
$10000000.00,$94497.00,NY,31-Aug-24
$11000000.00,$6008593.00,PR,31-Aug-24
$6000000.00,$5612838.00,TX,31-Aug-24
$3000000.00,$2902042.00,USVI,31-Aug-24
$2271305.00,$1022979.00,AR,31-Aug-24
$58805300.00,$18967649.00,CA,31-Aug-24
$20000000.00,$10528936.00,FL,31-Aug-24
$3000000.00,$513077.00,IA,31-Aug-24
$18500000.00,$2339012.00,NC,31-Aug-24
$8828533.00,$8546986.00,OH,31-Aug-24
$14890285.00,$14883031.00,FL,31-Aug-24
$480023.00,$125078.00,GA,31-Aug-24
$1084751.00,$1076011.00,LA,31-Aug-24
$0.00,,No State Breakdown,31-Aug-24
$29586755.00,$28546766.00,PR,31-Aug-24
$31689190.00,$23483755.00,TX,31-Aug-24
$1561450.00,$1378008.00,USVI,31-Aug-24
$18307.00,$18307.00,AS,31-Aug-24
$14637.00,$14637.00,CA,31-Aug-24
$751995.00,$751995.00,CNMI,31-Aug-24
$24531017.00,$24531017.00,DC,31-Aug-24
$1188400.00,$1188400.00,FL,31-Aug-24
$20295.00,$20295.00,GU,31-Aug-24
$138180.00,$138180.00,HI,31-Aug-24
$1144113.00,$1144113.00,NC,31-Aug-24
$14071.00,$14071.00,No State Breakdown,31-Aug-24
$1647706.00,$1647706.00,PR,31-Aug-24
$9492.00,$9492.00,TX,31-Aug-24
$2117777.00,$1119199.28,AK,31-Aug-24
$10579654.64,$10378573.13,AL,31-Aug-24
$38313596.00,$31060459.70,AR,31-Aug-24
$7000000.00,$7000000.00,AZ,31-Aug-24
$268046246.66,$258858112.50,CA,31-Aug-24
$287086.61,$287086.61,CNMI,31-Aug-24
$21540623.00,$14299308.00,CO,31-Aug-24
$54999339.43,$54938907.00,FL,31-Aug-24
$200000.00,$95523.05,GA,31-Aug-24
$18910537.51,$18259572.89,HI,31-Aug-24
$9000000.00,$9000000.00,IA,31-Aug-24
$8645673.52,$8039674.35,ID,31-Aug-24
$1369251.00,$1356755.35,IL,31-Aug-24
$1448707.00,$1131410.02,KS,31-Aug-24
$15791138.00,$9248330.22,KY,31-Aug-24
$23783670.30,$22891637.94,LA,31-Aug-24
$287087.00,,MH,31-Aug-24
$7612461.12,$7121325.45,MI,31-Aug-24
$15352945.00,$13767161.18,MO,31-Aug-24
$18161000.50,$17902043.28,MT,31-Aug-24
$38400000.00,$36526710.54,NC,31-Aug-24
$25000000.00,$23956143.26,NE,31-Aug-24
$4929305.84,$4929305.84,NH,31-Aug-24
$61786945.65,$3767215.18,No State Breakdown,31-Aug-24
$10936230.22,$10691712.35,NV,31-Aug-24
$22341359.68,$12313294.89,NY,31-Aug-24
$76819641.21,$76408041.78,OH,31-Aug-24
$1042426.00,$656321.50,OK,31-Aug-24
$26094562.20,$24726577.33,OR,31-Aug-24
$9562541.65,$8062395.91,PA,31-Aug-24
$221729904.00,$214294646.58,PR,31-Aug-24
$8528950.34,$8528950.34,SC,31-Aug-24
$1500000.00,$1500000.00,SD,31-Aug-24
$100000.00,,TN,31-Aug-24
$74384271.00,$65190587.19,TX,31-Aug-24
$26600000.00,$24387540.05,USVI,31-Aug-24
$876583.00,$776566.96,VA,31-Aug-24
$6000000.00,$5927426.48,VT,31-Aug-24
$40530068.17,$34498951.45,WA,31-Aug-24
$35500085.83,$34358920.70,WI,31-Aug-24
$41543150.13,$35810158.89,WV,31-Aug-24
$6065856.29,$5459474.17,WY,31-Aug-24
$71990185.51,$69707985.11,AK,31-Aug-24
$18614681.17,$16507609.35,AL,31-Aug-24
$6240517.00,$558529.75,AR,31-Aug-24
$1500000.00,$1194137.70,AS,31-Aug-24
$18044762.00,$19002091.53,AZ,31-Aug-24
$389926218.21,$388541015.84,CA,31-Aug-24
$4269064.00,$2239317.13,CNMI,31-Aug-24
$14547848.00,$14386197.90,CO,31-Aug-24
$661000.00,$492922.82,CT,31-Aug-24
$1750000.00,$1719628.44,DC,31-Aug-24
$1563472.00,$71.31,FL,31-Aug-24
$2509206.00,$2634052.61,GA,31-Aug-24
$12610100.00,$11448601.68,HI,31-Aug-24
$30863767.00,$26821311.82,IA,31-Aug-24
$19323370.50,$12441668.74,ID,31-Aug-24
$8101186.00,$8512744.73,IL,31-Aug-24
$111887.18,$111887.18,IN,31-Aug-24
$5213849.00,$4099298.84,KS,31-Aug-24
$29817590.40,$22836847.00,KY,31-Aug-24
$15494906.00,$11867356.75,LA,31-Aug-24
$1403805.00,$1140005.00,MD,31-Aug-24
$20201830.00,$13800513.94,MI,31-Aug-24
$4092796.00,$3254172.10,MN,31-Aug-24
$23962257.13,$19661931.44,MO,31-Aug-24
$43134986.00,$35575118.62,MS,31-Aug-24
$667009.00,$256744.55,MT,31-Aug-24
$68494430.00,$59968505.70,NC,31-Aug-24
$4249034.87,$3877106.97,ND,31-Aug-24
$69062828.36,$68749635.93,NE,31-Aug-24
$3184443.05,$596240.05,NH,31-Aug-24
$1042826.00,$418523.92,NJ,31-Aug-24
$14280.00,,NM,31-Aug-24
$41346249.72,$32290640.20,No State Breakdown,31-Aug-24
$44321160.81,$32332373.89,NY,31-Aug-24
$20642389.00,$19474672.16,OH,31-Aug-24
$16926296.00,$14780401.00,OK,31-Aug-24
$65776285.18,$58277695.90,OR,31-Aug-24
$11684329.00,$5239585.01,PA,31-Aug-24
$262519802.00,$266594263.75,PR,31-Aug-24
$998533.00,,SC,31-Aug-24
$37197004.12,$30011532.02,SD,31-Aug-24
$130182417.90,$114819188.38,TN,31-Aug-24
$33542910.00,$30182357.33,USVI,31-Aug-24
$6185293.00,$5931235.26,UT,31-Aug-24
$24852652.77,$20245995.39,VA,31-Aug-24
$12619432.00,$11664868.85,VT,31-Aug-24
$32268314.80,$30199010.70,WA,31-Aug-24
$2535907.00,,WI,31-Aug-24
$6788238.66,$3916271.74,WV,31-Aug-24
$2483449.00,$227320.00,WY,31-Aug-24
$1200000.00,$1200000.00,CA,31-Aug-24
$14942000.00,$3601080.00,FL,31-Aug-24
$4312200.00,,KY,31-Aug-24
$18845587.00,$222081.00,LA,31-Aug-24
$27675000.00,$22825000.00,MO,31-Aug-24
$75000000.00,,NJ,31-Aug-24
$25201160.00,$201160.00,NY,31-Aug-24
$44118275.00,$312419.00,PR,31-Aug-24
$1006826.00,$215895.00,TX,31-Aug-24
$34872804.00,$16944851.00,FL,31-Aug-24
$191417.00,$186417.00,GA,31-Aug-24
$2475000.00,$2141669.55,No State Breakdown,31-Aug-24
$203111804.00,$184323208.00,PR,31-Aug-24
$61531012.00,$24493888.00,PR,31-Aug-24
$10000.00,$9825.00,SC,31-Aug-24
$21089963.00,$14112431.00,TX,31-Aug-24
$6718000.00,$1420642.00,USVI,31-Aug-24
$797000.00,$797000.00,AK,31-Aug-24
$5634935.00,$1635750.00,AK,31-Aug-24
$159200.00,,CNMI,31-Aug-24
$191800.00,,CNMI,31-Aug-24
$3643000.00,,FL,31-Aug-24
$29000.00,$28800.00,NC,31-Aug-24
$79065.00,,No State Breakdown,31-Aug-24
$8000.00,$5131.00,SC,31-Aug-24
$10000000.00,$10000000.00,No State Breakdown,31-Aug-24
$4019859.46,$4019859.46,No State Breakdown,31-Aug-24
$1732564.21,$1732564.21,No State Breakdown,31-Aug-24
$1004700.47,$1004700.47,No State Breakdown,31-Aug-24
$453916.82,$453916.82,No State Breakdown,31-Aug-24
$6364787.44,$6364787.44,FL,31-Aug-24
$231205.00,$231205.00,IL,31-Aug-24
$26515.98,$26515.98,NY,31-Aug-24
$190648.82,$190648.82,PR,31-Aug-24
$56423.24,$56423.24,TX,31-Aug-24
$2811.13,$2811.13,AR,31-Aug-24
$155957.00,$155957.00,CA,31-Aug-24
$327880.00,$327880.00,CT,31-Aug-24
$3850819.18,$3850819.18,FL,31-Aug-24
$0.00,$0.00,KS,31-Aug-24
$2553.00,$2553.00,KY,31-Aug-24
$153311.00,$153311.00,LA,31-Aug-24
$627647.95,$627647.95,MA,31-Aug-24
$0.00,$0.00,MD,31-Aug-24
$14815.76,$14815.76,MI,31-Aug-24
$0.00,$0.00,MN,31-Aug-24
$0.00,$0.00,MS,31-Aug-24
$395101.00,$395101.00,NJ,31-Aug-24
$436506.00,$436506.00,NY,31-Aug-24
$161125.63,$161125.63,OH,31-Aug-24
$768991.65,$768991.65,PA,31-Aug-24
$180132.48,$180132.48,PR,31-Aug-24
$15458.00,$15458.00,SC,31-Aug-24
$0.00,$0.00,TN,31-Aug-24
$6133643.23,$6133643.23,TX,31-Aug-24
$93311.83,$93311.83,WI,31-Aug-24
$7116209.49,$7116209.49,CA,31-Aug-24
$72030955.11,$72030955.11,FL,31-Aug-24
$0.00,$0.00,GA,31-Aug-24
$637725430.00,$637725430.00,PR,31-Aug-24
$125199735.82,$125199735.82,TX,31-Aug-24
$12451266.51,$12451266.51,USVI,31-Aug-24
$296267.00,$296267.00,CA,31-Aug-24
$861107.82,$861107.82,PR,31-Aug-24
$1495557.09,$1495557.09,TX,31-Aug-24
$428093.59,$428093.59,USVI,31-Aug-24
$80875.00,$80875.00,AL,31-Aug-24
$2340125.00,$2340125.00,CA,31-Aug-24
$10644625.00,$10644625.00,CT,31-Aug-24
$635391.88,$635391.88,DE,31-Aug-24
$93240146.96,$93240146.96,FL,31-Aug-24
$590061.15,$590061.15,IA,31-Aug-24
$75196.84,$75196.84,IN,31-Aug-24
$1445375.00,$1445375.00,KS,31-Aug-24
$921437.86,$921437.86,LA,31-Aug-24
$15482713.24,$15482713.24,MA,31-Aug-24
$905231.25,$905231.25,MD,31-Aug-24
$632336.78,$632336.78,MI,31-Aug-24
$788184.82,$788184.82,MN,31-Aug-24
$539932.95,$539932.95,MS,31-Aug-24
$618375.00,$618375.00,NH,31-Aug-24
$10577125.00,$10577125.00,NJ,31-Aug-24
$15329966.00,$15329966.00,NY,31-Aug-24
$6042978.17,$6042978.17,OH,31-Aug-24
$13791650.68,$13791650.68,PA,31-Aug-24
$69231191.01,$69231191.01,PR,31-Aug-24
$1137000.00,$1137000.00,RI,31-Aug-24
$238875.00,$238875.00,SC,31-Aug-24
$629196.22,$629196.22,TN,31-Aug-24
$124161452.71,$124161452.71,TX,31-Aug-24
$2474157.58,$2474157.58,USVI,31-Aug-24
$3408180.66,$3408180.66,WI,31-Aug-24
$7015109.23,$7015109.23,FL,31-Aug-24
$72641618.68,$72641618.68,PR,31-Aug-24
$2930715.42,$2930715.42,TX,31-Aug-24
$11174451.00,$11174451.00,USVI,31-Aug-24
$15971869.89,$15971869.89,CA,31-Aug-24
$9122065.30,$9122065.30,CNMI,31-Aug-24
$44152095.13,$44152095.13,FL,31-Aug-24
$186410.94,$186410.94,MS,31-Aug-24
$3322999.29,$3322999.29,NC,31-Aug-24
$427096.00,$427096.00,OH,31-Aug-24
$10339345.11,$10339345.11,TX,31-Aug-24
$1629511.00,$1629511.00,CA,31-Aug-24
$638043.72,$638043.72,CNMI,31-Aug-24
$1819718.80,$1819718.80,FL,31-Aug-24
$285003.14,$285003.14,NC,31-Aug-24
$4499071.00,$4499071.00,CA,31-Aug-24
$16368000.00,$16368000.00,FL,31-Aug-24
$182718.00,$182718.00,MD,31-Aug-24
$73688.00,$73688.00,MS,31-Aug-24
$12937.50,$12937.50,NE,31-Aug-24
$295242.00,$295242.00,NJ,31-Aug-24
$467250.00,$467250.00,WI,31-Aug-24
$13772.00,$13772.00,AL,31-Aug-24
$4259378.00,$4259378.00,CA,31-Aug-24
$22362949.00,$22362949.00,CNMI,31-Aug-24
$2643849.00,$2643849.00,FL,31-Aug-24
$18144.00,$18144.00,GA,31-Aug-24
$3558993.00,$3558993.00,NC,31-Aug-24
$426241.00,$426241.00,SC,31-Aug-24
$66345164.00,$66345164.00,LA,31-Aug-24
$4730935.00,$4730935.00,MS,31-Aug-24
$16000.00,$0.00,KY,31-Aug-24
$300000.00,$300000.00,OK,31-Aug-24
$4421324.00,$3700904.42,PR,31-Aug-24
$200000.00,$46002.97,TX,31-Aug-24
$686484.78,$600833.92,USVI,31-Aug-24
$945000.00,$945000.00,LA,31-Aug-24
$3500000.00,$3500000.00,PR,31-Aug-24
$2155000.00,$2155000.00,TX,31-Aug-24
$25598.00,$25598.00,USVI,31-Aug-24
$374402.00,$374402.00,No State Breakdown,31-Aug-24
$69637.00,$69637.00,FL,31-Aug-24
$732467.00,$732467.00,NC,31-Aug-24
$600000.00,$600000.00,No State Breakdown,31-Aug-24
$40000000.00,$13175624.00,PR,31-Aug-24
$10000000.00,$10000000.00,USVI,31-Aug-24
$0.00,$0.00,No State Breakdown,31-Aug-24
$497904.00,$497904.00,AL,31-Aug-24
$1130700.00,$1130700.00,CA,31-Aug-24
$211200.00,$211200.00,CNMI,31-Aug-24
$415907.75,$415907.75,FL,31-Aug-24
$557178.00,$557178.00,GA,31-Aug-24
$1027200.00,$1027200.00,NC,31-Aug-24
$287700.00,$287700.00,OK,31-Aug-24
$417900.00,$417900.00,SC,31-Aug-24
$486099.00,$486099.00,VA,31-Aug-24
$0.00,$0.00,AK,31-Aug-24
$68000.00,$68000.00,AL,31-Aug-24
$183000.00,,CA,31-Aug-24
$312000.00,$312000.00,CNMI,31-Aug-24
$53749100.00,$53749100.00,FL,31-Aug-24
$13743000.00,$13743000.00,GA,31-Aug-24
$19193000.00,$19193000.00,NC,31-Aug-24
$150000.00,$85869.00,No State Breakdown,31-Aug-24
$0.00,,OK,31-Aug-24
$12673000.00,$12673000.00,SC,31-Aug-24
$0.00,,VA,31-Aug-24
$0.00,,AK,31-Aug-24
$847000.00,$847000.00,AL,31-Aug-24
$46339000.00,$51974515.00,CA,31-Aug-24
$10088000.00,$9728284.00,CNMI,31-Aug-24
$73210900.00,$73210900.00,FL,31-Aug-24
$22512000.00,$22512000.00,GA,31-Aug-24
$84514000.00,$84514000.00,NC,31-Aug-24
$850000.00,$464473.00,No State Breakdown,31-Aug-24
$0.00,$0.00,OK,31-Aug-24
$5132000.00,$5132000.00,SC,31-Aug-24
$0.00,,VA,31-Aug-24
$56000000.00,$23171601.90,CNMI,31-Aug-24
$0.00,$0.00,No State Breakdown,31-Aug-24
$0.00,$44814.12,No State Breakdown,31-Aug-24
$14000000.00,$14000000.00,No State Breakdown,31-Aug-24
$6608362.81,$6608362.81,No State Breakdown,31-Aug-24
$10039966.84,$10039966.84,FL,31-Aug-24
$357448.42,$357448.42,GA,31-Aug-24
$902386.01,$902386.01,No State Breakdown,31-Aug-24
$48959095.37,$48959095.37,PR,31-Aug-24
$2242245.18,$2242245.18,SC,31-Aug-24
$3504527.28,$3504527.28,TX,31-Aug-24
$49340742.84,$49340742.84,USVI,31-Aug-24
$70057292.33,$70057292.33,NC,31-Aug-24
$300090.00,$300090.00,SC,31-Aug-24
$1638363.87,$1638363.87,DC,31-Aug-24
$43655333.07,$43655333.07,FL,31-Aug-24
$18021478.83,$18021478.83,GA,31-Aug-24
$901256.00,$901256.00,IL,31-Aug-24
$22777189.00,$22777189.00,KY,31-Aug-24
$960394.32,$960394.32,MA,31-Aug-24
$6097074.66,$6097074.66,NO STATE BREAKDOWN,31-Aug-24
$29471789.63,$29471789.63,NY,31-Aug-24
$349006838.33,$349006838.33,PR,31-Aug-24
$2221305.00,$2221305.00,SC,31-Aug-24
$12292699.44,$12292699.44,TX,31-Aug-24
$73967205.59,$73967205.59,USVI,31-Aug-24
$12543799.85,$12543799.85,VA,31-Aug-24
$7666549.71,$7666549.71,AK,31-Aug-24
$157424.31,$157424.31,AL,31-Aug-24
$100000.00,$100000.00,AR,31-Aug-24
$0.00,$0.00,AZ,31-Aug-24
$5014638.41,$5014638.41,CA,31-Aug-24
$3729216.56,$3729216.56,CNMI,31-Aug-24
$202050.00,$202050.00,DC,31-Aug-24
$7512072.46,$7512072.46,FL,31-Aug-24
$2729627.84,$2729627.84,GA,31-Aug-24
$74777.00,$74777.00,GU,31-Aug-24
$181391.00,$181391.00,HI,31-Aug-24
$84159.00,$84159.00,IA,31-Aug-24
$1535.00,$1535.00,ID,31-Aug-24
$7825640.00,$7825640.00,KY,31-Aug-24
$148745.00,$148745.00,LA,31-Aug-24
$15647.00,$15647.00,MO,31-Aug-24
$8815866.36,$8815866.36,MS,31-Aug-24
$27793007.79,$27793007.79,NC,31-Aug-24
$1252543.10,$1252543.10,NE,31-Aug-24
$47242.76,$47242.76,NH,31-Aug-24
$3600456.20,$3600456.20,NO STATE BREAKDOWN,31-Aug-24
$290055.00,$290055.00,NY,31-Aug-24
$1042584.44,$1042584.44,OH,31-Aug-24
$366578.51,$366578.51,OK,31-Aug-24
$133783.00,$133783.00,OR,31-Aug-24
$0.00,$0.00,PR,31-Aug-24
$658159.00,$658159.00,SC,31-Aug-24
$321824.00,$321824.00,SD,31-Aug-24
$657442.39,$657442.39,TN,31-Aug-24
$1778695.92,$1778695.92,TX,31-Aug-24
$0.00,$0.00,USVI,31-Aug-24
$563386.16,$563386.16,VA,31-Aug-24
$78304.00,$78304.00,VT,31-Aug-24
$60386.89,$60386.89,WI,31-Aug-24
$99909.00,$99909.00,WV,31-Aug-24
$448875.00,$448875.00,AR,31-Aug-24
$3105141.38,$3105141.38,CA,31-Aug-24
$1680791.00,$1680791.00,CNMI,31-Aug-24
$7815831.64,$7815831.64,FL,31-Aug-24
$200000.00,$200000.00,GU,31-Aug-24
$36674.84,$36674.84,KS,31-Aug-24
$884501.00,$884501.00,LA,31-Aug-24
$11538315.00,$11538315.00,NC,31-Aug-24
$31771.00,$31771.00,NY,31-Aug-24
$648057.97,$648057.97,OK,31-Aug-24
$192759.85,$192759.85,OR,31-Aug-24
$572917.00,$572917.00,PR,31-Aug-24
$100000.00,$100000.00,SD,31-Aug-24
$572917.00,$572917.00,USVI,31-Aug-24
$1106359.00,$1106359.00,GA,31-Aug-24
$31995.61,$31995.61,NO STATE BREAKDOWN,31-Aug-24
$11304952.28,$11304952.28,PR,31-Aug-24
$106689.60,$106689.60,AK,31-Aug-24
$1117852.68,$1117852.68,AZ,31-Aug-24
$117707.28,$117707.28,CA,31-Aug-24
$6670689.26,$6670689.26,CO,31-Aug-24
$5940918.00,$5940918.00,DC,31-Aug-24
$10692755.84,$10692755.84,FL,31-Aug-24
$17348739.60,$17348739.60,GA,31-Aug-24
$0.00,$0.00,HI,31-Aug-24
$592998.99,$592998.99,IL,31-Aug-24
$11012.48,$11012.48,KS,31-Aug-24
$10421883.00,$10421883.00,LA,31-Aug-24
$248401.62,$248401.62,MA,31-Aug-24
$20154613.79,$20154613.79,MD,31-Aug-24
$4449.98,$4449.98,ME,31-Aug-24
$2569355.57,$2569355.57,MN,31-Aug-24
$363592.94,$363592.94,MS,31-Aug-24
$22386.80,$22386.80,NC,31-Aug-24
$39836873.82,$39836873.82,NO STATE BREAKDOWN,31-Aug-24
$0.00,$0.00,NV,31-Aug-24
$126498.92,$126498.92,NY,31-Aug-24
$6372.30,$6372.30,OR,31-Aug-24
$197539.10,$197539.10,PA,31-Aug-24
$11001397.86,$11001397.86,PR,31-Aug-24
